id,service_area,geometry,zipcode
6708,Pieter,"POLYGON ((4.857618878308921 52.35786742388805, 4.86056660739339 52.35786742388805, 4.86056660739339 52.35606562208625, 4.857618878308921 52.35606562208625, 4.857618878308921 52.35786742388805))",1075
6709,Pieter,"POLYGON ((4.857618878308921 52.359669225689856, 4.86056660739339 52.359669225689856, 4.86056660739339 52.35786742388805, 4.857618878308921 52.35786742388805, 4.857618878308921 52.359669225689856))",1054
6710,Pieter,"POLYGON ((4.857618878308921 52.36147102749166, 4.86056660739339 52.36147102749166, 4.86056660739339 52.359669225689856, 4.857618878308921 52.359669225689856, 4.857618878308921 52.36147102749166))",1054
6711,Hendrik,"POLYGON ((4.857618878308921 52.363272829293464, 4.86056660739339 52.363272829293464, 4.86056660739339 52.36147102749166, 4.857618878308921 52.36147102749166, 4.857618878308921 52.363272829293464))",1054
6712,Hendrik,"POLYGON ((4.857618878308921 52.36507463109527, 4.86056660739339 52.36507463109527, 4.86056660739339 52.363272829293464, 4.857618878308921 52.363272829293464, 4.857618878308921 52.36507463109527))",
6713,Hendrik,"POLYGON ((4.857618878308921 52.36687643289707, 4.86056660739339 52.36687643289707, 4.86056660739339 52.36507463109527, 4.857618878308921 52.36507463109527, 4.857618878308921 52.36687643289707))",1057
6714,Hendrik,"POLYGON ((4.857618878308921 52.368678234698876, 4.86056660739339 52.368678234698876, 4.86056660739339 52.36687643289707, 4.857618878308921 52.36687643289707, 4.857618878308921 52.368678234698876))",1057
6715,Hendrik,"POLYGON ((4.857618878308921 52.37048003650068, 4.86056660739339 52.37048003650068, 4.86056660739339 52.368678234698876, 4.857618878308921 52.368678234698876, 4.857618878308921 52.37048003650068))",1057
6716,Hendrik,"POLYGON ((4.857618878308921 52.372281838302484, 4.86056660739339 52.372281838302484, 4.86056660739339 52.37048003650068, 4.857618878308921 52.37048003650068, 4.857618878308921 52.372281838302484))",1057
6717,Hendrik,"POLYGON ((4.857618878308921 52.37408364010429, 4.86056660739339 52.37408364010429, 4.86056660739339 52.372281838302484, 4.857618878308921 52.372281838302484, 4.857618878308921 52.37408364010429))",1056
6718,Hendrik,"POLYGON ((4.857618878308921 52.37588544190609, 4.86056660739339 52.37588544190609, 4.86056660739339 52.37408364010429, 4.857618878308921 52.37408364010429, 4.857618878308921 52.37588544190609))",1056
6719,Hendrik,"POLYGON ((4.857618878308921 52.377687243707896, 4.86056660739339 52.377687243707896, 4.86056660739339 52.37588544190609, 4.857618878308921 52.37588544190609, 4.857618878308921 52.377687243707896))",1056
6720,Teunis,"POLYGON ((4.857618878308921 52.3794890455097, 4.86056660739339 52.3794890455097, 4.86056660739339 52.377687243707896, 4.857618878308921 52.377687243707896, 4.857618878308921 52.3794890455097))",1055
6721,Teunis,"POLYGON ((4.857618878308921 52.381290847311504, 4.86056660739339 52.381290847311504, 4.86056660739339 52.3794890455097, 4.857618878308921 52.3794890455097, 4.857618878308921 52.381290847311504))",1055
6722,Teunis,"POLYGON ((4.857618878308921 52.38309264911331, 4.86056660739339 52.38309264911331, 4.86056660739339 52.381290847311504, 4.857618878308921 52.381290847311504, 4.857618878308921 52.38309264911331))",1055
6723,Teunis,"POLYGON ((4.857618878308921 52.38489445091511, 4.86056660739339 52.38489445091511, 4.86056660739339 52.38309264911331, 4.857618878308921 52.38309264911331, 4.857618878308921 52.38489445091511))",1055
6724,Teunis,"POLYGON ((4.857618878308921 52.386696252716916, 4.86056660739339 52.386696252716916, 4.86056660739339 52.38489445091511, 4.857618878308921 52.38489445091511, 4.857618878308921 52.386696252716916))",1055
6725,Teunis,"POLYGON ((4.857618878308921 52.38849805451872, 4.86056660739339 52.38849805451872, 4.86056660739339 52.386696252716916, 4.857618878308921 52.386696252716916, 4.857618878308921 52.38849805451872))",1014
6726,Teunis,"POLYGON ((4.857618878308921 52.390299856320524, 4.86056660739339 52.390299856320524, 4.86056660739339 52.38849805451872, 4.857618878308921 52.38849805451872, 4.857618878308921 52.390299856320524))",1014
6727,Teunis,"POLYGON ((4.857618878308921 52.39210165812233, 4.86056660739339 52.39210165812233, 4.86056660739339 52.390299856320524, 4.857618878308921 52.390299856320524, 4.857618878308921 52.39210165812233))",1014
6728,Teunis,"POLYGON ((4.857618878308921 52.39390345992413, 4.86056660739339 52.39390345992413, 4.86056660739339 52.39210165812233, 4.857618878308921 52.39210165812233, 4.857618878308921 52.39390345992413))",1014
6729,Teunis,"POLYGON ((4.857618878308921 52.39570526172594, 4.86056660739339 52.39570526172594, 4.86056660739339 52.39390345992413, 4.857618878308921 52.39390345992413, 4.857618878308921 52.39570526172594))",1014
6730,GBA,"POLYGON ((4.857618878308921 52.39750706352774, 4.86056660739339 52.39750706352774, 4.86056660739339 52.39570526172594, 4.857618878308921 52.39570526172594, 4.857618878308921 52.39750706352774))",1014
6731,GBA,"POLYGON ((4.857618878308921 52.399308865329544, 4.86056660739339 52.399308865329544, 4.86056660739339 52.39750706352774, 4.857618878308921 52.39750706352774, 4.857618878308921 52.399308865329544))",1013
6732,GBA,"POLYGON ((4.857618878308921 52.40111066713135, 4.86056660739339 52.40111066713135, 4.86056660739339 52.399308865329544, 4.857618878308921 52.399308865329544, 4.857618878308921 52.40111066713135))",1013
6733,GBA,"POLYGON ((4.857618878308921 52.40291246893315, 4.86056660739339 52.40291246893315, 4.86056660739339 52.40111066713135, 4.857618878308921 52.40111066713135, 4.857618878308921 52.40291246893315))",1013
6734,GBA,"POLYGON ((4.857618878308921 52.40471427073496, 4.86056660739339 52.40471427073496, 4.86056660739339 52.40291246893315, 4.857618878308921 52.40291246893315, 4.857618878308921 52.40471427073496))",1013
6735,GBA,"POLYGON ((4.857618878308921 52.40651607253676, 4.86056660739339 52.40651607253676, 4.86056660739339 52.40471427073496, 4.857618878308921 52.40471427073496, 4.857618878308921 52.40651607253676))",1013
6736,GBA,"POLYGON ((4.857618878308921 52.408317874338564, 4.86056660739339 52.408317874338564, 4.86056660739339 52.40651607253676, 4.857618878308921 52.40651607253676, 4.857618878308921 52.408317874338564))",1013
6737,GBA,"POLYGON ((4.857618878308921 52.41011967614037, 4.86056660739339 52.41011967614037, 4.86056660739339 52.408317874338564, 4.857618878308921 52.408317874338564, 4.857618878308921 52.41011967614037))",1013
6738,GBA,"POLYGON ((4.857618878308921 52.41192147794217, 4.86056660739339 52.41192147794217, 4.86056660739339 52.41011967614037, 4.857618878308921 52.41011967614037, 4.857618878308921 52.41192147794217))",1041
6739,GBA,"POLYGON ((4.857618878308921 52.41372327974398, 4.86056660739339 52.41372327974398, 4.86056660739339 52.41192147794217, 4.857618878308921 52.41192147794217, 4.857618878308921 52.41372327974398))",1041
6740,GBA,"POLYGON ((4.857618878308921 52.41552508154578, 4.86056660739339 52.41552508154578, 4.86056660739339 52.41372327974398, 4.857618878308921 52.41372327974398, 4.857618878308921 52.41552508154578))",1041
6741,GBA,"POLYGON ((4.857618878308921 52.417326883347584, 4.86056660739339 52.417326883347584, 4.86056660739339 52.41552508154578, 4.857618878308921 52.41552508154578, 4.857618878308921 52.417326883347584))",1041
6773,Uithoorn,"POLYGON ((4.86056660739339 52.24975931577981, 4.863514336477859 52.24975931577981, 4.863514336477859 52.24795751397801, 4.86056660739339 52.24795751397801, 4.86056660739339 52.24975931577981))",
6774,Uithoorn,"POLYGON ((4.86056660739339 52.251561117581616, 4.863514336477859 52.251561117581616, 4.863514336477859 52.24975931577981, 4.86056660739339 52.24975931577981, 4.86056660739339 52.251561117581616))",1188
6775,Uithoorn,"POLYGON ((4.86056660739339 52.25336291938342, 4.863514336477859 52.25336291938342, 4.863514336477859 52.251561117581616, 4.86056660739339 52.251561117581616, 4.86056660739339 52.25336291938342))",1188
6776,Amstelveen,"POLYGON ((4.86056660739339 52.255164721185224, 4.863514336477859 52.255164721185224, 4.863514336477859 52.25336291938342, 4.86056660739339 52.25336291938342, 4.86056660739339 52.255164721185224))",1188
6777,Amstelveen,"POLYGON ((4.86056660739339 52.25696652298703, 4.863514336477859 52.25696652298703, 4.863514336477859 52.255164721185224, 4.86056660739339 52.255164721185224, 4.86056660739339 52.25696652298703))",1188
6778,Amstelveen,"POLYGON ((4.86056660739339 52.25876832478883, 4.863514336477859 52.25876832478883, 4.863514336477859 52.25696652298703, 4.86056660739339 52.25696652298703, 4.86056660739339 52.25876832478883))",1188
6779,Uithoorn,"POLYGON ((4.86056660739339 52.260570126590636, 4.863514336477859 52.260570126590636, 4.863514336477859 52.25876832478883, 4.86056660739339 52.25876832478883, 4.86056660739339 52.260570126590636))",1188
6780,Amstelveen,"POLYGON ((4.86056660739339 52.26237192839244, 4.863514336477859 52.26237192839244, 4.863514336477859 52.260570126590636, 4.86056660739339 52.260570126590636, 4.86056660739339 52.26237192839244))",1188
6781,Amstelveen,"POLYGON ((4.86056660739339 52.264173730194244, 4.863514336477859 52.264173730194244, 4.863514336477859 52.26237192839244, 4.86056660739339 52.26237192839244, 4.86056660739339 52.264173730194244))",1188
6782,Amstelveen,"POLYGON ((4.86056660739339 52.26597553199605, 4.863514336477859 52.26597553199605, 4.863514336477859 52.264173730194244, 4.86056660739339 52.264173730194244, 4.86056660739339 52.26597553199605))",1188
6783,Amstelveen,"POLYGON ((4.86056660739339 52.26777733379785, 4.863514336477859 52.26777733379785, 4.863514336477859 52.26597553199605, 4.86056660739339 52.26597553199605, 4.86056660739339 52.26777733379785))",1188
6784,Amstelveen,"POLYGON ((4.86056660739339 52.269579135599656, 4.863514336477859 52.269579135599656, 4.863514336477859 52.26777733379785, 4.86056660739339 52.26777733379785, 4.86056660739339 52.269579135599656))",1188
6785,Amstelveen,"POLYGON ((4.86056660739339 52.27138093740146, 4.863514336477859 52.27138093740146, 4.863514336477859 52.269579135599656, 4.86056660739339 52.269579135599656, 4.86056660739339 52.27138093740146))",1188
6786,Amstelveen,"POLYGON ((4.86056660739339 52.273182739203264, 4.863514336477859 52.273182739203264, 4.863514336477859 52.27138093740146, 4.86056660739339 52.27138093740146, 4.86056660739339 52.273182739203264))",1188
6787,Amstelveen,"POLYGON ((4.86056660739339 52.27498454100507, 4.863514336477859 52.27498454100507, 4.863514336477859 52.273182739203264, 4.86056660739339 52.273182739203264, 4.86056660739339 52.27498454100507))",1188
6788,Amstelveen,"POLYGON ((4.86056660739339 52.27678634280687, 4.863514336477859 52.27678634280687, 4.863514336477859 52.27498454100507, 4.86056660739339 52.27498454100507, 4.86056660739339 52.27678634280687))",1186
6789,Amstelveen,"POLYGON ((4.86056660739339 52.278588144608676, 4.863514336477859 52.278588144608676, 4.863514336477859 52.27678634280687, 4.86056660739339 52.27678634280687, 4.86056660739339 52.278588144608676))",1186
6790,Amstelveen,"POLYGON ((4.86056660739339 52.28038994641048, 4.863514336477859 52.28038994641048, 4.863514336477859 52.278588144608676, 4.86056660739339 52.278588144608676, 4.86056660739339 52.28038994641048))",1186
6791,Amstelveen,"POLYGON ((4.86056660739339 52.282191748212284, 4.863514336477859 52.282191748212284, 4.863514336477859 52.28038994641048, 4.86056660739339 52.28038994641048, 4.86056660739339 52.282191748212284))",1186
6792,Amstelveen,"POLYGON ((4.86056660739339 52.28399355001409, 4.863514336477859 52.28399355001409, 4.863514336477859 52.282191748212284, 4.86056660739339 52.282191748212284, 4.86056660739339 52.28399355001409))",1186
6793,Amstelveen,"POLYGON ((4.86056660739339 52.28579535181589, 4.863514336477859 52.28579535181589, 4.863514336477859 52.28399355001409, 4.86056660739339 52.28399355001409, 4.86056660739339 52.28579535181589))",1186
6794,Amstelveen,"POLYGON ((4.86056660739339 52.287597153617696, 4.863514336477859 52.287597153617696, 4.863514336477859 52.28579535181589, 4.86056660739339 52.28579535181589, 4.86056660739339 52.287597153617696))",1186
6795,Amstelveen,"POLYGON ((4.86056660739339 52.2893989554195, 4.863514336477859 52.2893989554195, 4.863514336477859 52.287597153617696, 4.86056660739339 52.287597153617696, 4.86056660739339 52.2893989554195))",1186
6796,Amstelveen,"POLYGON ((4.86056660739339 52.291200757221304, 4.863514336477859 52.291200757221304, 4.863514336477859 52.2893989554195, 4.86056660739339 52.2893989554195, 4.86056660739339 52.291200757221304))",1185
6797,Amstelveen,"POLYGON ((4.86056660739339 52.29300255902311, 4.863514336477859 52.29300255902311, 4.863514336477859 52.291200757221304, 4.86056660739339 52.291200757221304, 4.86056660739339 52.29300255902311))",1185
6798,Amstelveen,"POLYGON ((4.86056660739339 52.29480436082491, 4.863514336477859 52.29480436082491, 4.863514336477859 52.29300255902311, 4.86056660739339 52.29300255902311, 4.86056660739339 52.29480436082491))",1185
6799,Amstelveen,"POLYGON ((4.86056660739339 52.296606162626716, 4.863514336477859 52.296606162626716, 4.863514336477859 52.29480436082491, 4.86056660739339 52.29480436082491, 4.86056660739339 52.296606162626716))",1185
6800,Amstelveen,"POLYGON ((4.86056660739339 52.29840796442852, 4.863514336477859 52.29840796442852, 4.863514336477859 52.296606162626716, 4.86056660739339 52.296606162626716, 4.86056660739339 52.29840796442852))",1185
6801,Amstelveen,"POLYGON ((4.86056660739339 52.300209766230324, 4.863514336477859 52.300209766230324, 4.863514336477859 52.29840796442852, 4.86056660739339 52.29840796442852, 4.86056660739339 52.300209766230324))",1185
6802,Amstelveen,"POLYGON ((4.86056660739339 52.30201156803213, 4.863514336477859 52.30201156803213, 4.863514336477859 52.300209766230324, 4.86056660739339 52.300209766230324, 4.86056660739339 52.30201156803213))",1181
6803,Amstelveen,"POLYGON ((4.86056660739339 52.30381336983393, 4.863514336477859 52.30381336983393, 4.863514336477859 52.30201156803213, 4.86056660739339 52.30201156803213, 4.86056660739339 52.30381336983393))",1181
6804,Amstelveen,"POLYGON ((4.86056660739339 52.305615171635736, 4.863514336477859 52.305615171635736, 4.863514336477859 52.30381336983393, 4.86056660739339 52.30381336983393, 4.86056660739339 52.305615171635736))",1181
6805,Amstelveen,"POLYGON ((4.86056660739339 52.30741697343754, 4.863514336477859 52.30741697343754, 4.863514336477859 52.305615171635736, 4.86056660739339 52.305615171635736, 4.86056660739339 52.30741697343754))",1181
6806,Amstelveen,"POLYGON ((4.86056660739339 52.309218775239344, 4.863514336477859 52.309218775239344, 4.863514336477859 52.30741697343754, 4.86056660739339 52.30741697343754, 4.86056660739339 52.309218775239344))",1181
6807,Amstelveen,"POLYGON ((4.86056660739339 52.31102057704115, 4.863514336477859 52.31102057704115, 4.863514336477859 52.309218775239344, 4.86056660739339 52.309218775239344, 4.86056660739339 52.31102057704115))",1181
6808,Amstelveen,"POLYGON ((4.86056660739339 52.31282237884295, 4.863514336477859 52.31282237884295, 4.863514336477859 52.31102057704115, 4.86056660739339 52.31102057704115, 4.86056660739339 52.31282237884295))",1181
6809,Amstelveen,"POLYGON ((4.86056660739339 52.314624180644756, 4.863514336477859 52.314624180644756, 4.863514336477859 52.31282237884295, 4.86056660739339 52.31282237884295, 4.86056660739339 52.314624180644756))",1181
6810,Amstelveen,"POLYGON ((4.86056660739339 52.31642598244656, 4.863514336477859 52.31642598244656, 4.863514336477859 52.314624180644756, 4.86056660739339 52.314624180644756, 4.86056660739339 52.31642598244656))",1181
6811,Amstelveen,"POLYGON ((4.86056660739339 52.318227784248364, 4.863514336477859 52.318227784248364, 4.863514336477859 52.31642598244656, 4.86056660739339 52.31642598244656, 4.86056660739339 52.318227784248364))",1181
6812,Amstelveen,"POLYGON ((4.86056660739339 52.32002958605017, 4.863514336477859 52.32002958605017, 4.863514336477859 52.318227784248364, 4.86056660739339 52.318227784248364, 4.86056660739339 52.32002958605017))",1181
6813,Amstelveen,"POLYGON ((4.86056660739339 52.32183138785197, 4.863514336477859 52.32183138785197, 4.863514336477859 52.32002958605017, 4.86056660739339 52.32002958605017, 4.86056660739339 52.32183138785197))",1181
6814,Amstelveen,"POLYGON ((4.86056660739339 52.323633189653776, 4.863514336477859 52.323633189653776, 4.863514336477859 52.32183138785197, 4.86056660739339 52.32183138785197, 4.86056660739339 52.323633189653776))",1181
6815,Amstelveen,"POLYGON ((4.86056660739339 52.32543499145558, 4.863514336477859 52.32543499145558, 4.863514336477859 52.323633189653776, 4.86056660739339 52.323633189653776, 4.86056660739339 52.32543499145558))",1081
6816,Amstelveen,"POLYGON ((4.86056660739339 52.327236793257384, 4.863514336477859 52.327236793257384, 4.863514336477859 52.32543499145558, 4.86056660739339 52.32543499145558, 4.86056660739339 52.327236793257384))",1081
6817,Amstelveen,"POLYGON ((4.86056660739339 52.32903859505919, 4.863514336477859 52.32903859505919, 4.863514336477859 52.327236793257384, 4.86056660739339 52.327236793257384, 4.86056660739339 52.32903859505919))",1081
6818,Amstelveen,"POLYGON ((4.86056660739339 52.33084039686099, 4.863514336477859 52.33084039686099, 4.863514336477859 52.32903859505919, 4.86056660739339 52.32903859505919, 4.86056660739339 52.33084039686099))",1081
6819,Amstelveen,"POLYGON ((4.86056660739339 52.332642198662796, 4.863514336477859 52.332642198662796, 4.863514336477859 52.33084039686099, 4.86056660739339 52.33084039686099, 4.86056660739339 52.332642198662796))",1081
6820,Pieter,"POLYGON ((4.86056660739339 52.3344440004646, 4.863514336477859 52.3344440004646, 4.863514336477859 52.332642198662796, 4.86056660739339 52.332642198662796, 4.86056660739339 52.3344440004646))",1081
6821,Pieter,"POLYGON ((4.86056660739339 52.336245802266404, 4.863514336477859 52.336245802266404, 4.863514336477859 52.3344440004646, 4.86056660739339 52.3344440004646, 4.86056660739339 52.336245802266404))",1081
6822,Pieter,"POLYGON ((4.86056660739339 52.33804760406821, 4.863514336477859 52.33804760406821, 4.863514336477859 52.336245802266404, 4.86056660739339 52.336245802266404, 4.86056660739339 52.33804760406821))",1081
6823,Pieter,"POLYGON ((4.86056660739339 52.33984940587001, 4.863514336477859 52.33984940587001, 4.863514336477859 52.33804760406821, 4.86056660739339 52.33804760406821, 4.86056660739339 52.33984940587001))",1081
6824,Pieter,"POLYGON ((4.86056660739339 52.341651207671816, 4.863514336477859 52.341651207671816, 4.863514336477859 52.33984940587001, 4.86056660739339 52.33984940587001, 4.86056660739339 52.341651207671816))",1076
6825,Pieter,"POLYGON ((4.86056660739339 52.34345300947362, 4.863514336477859 52.34345300947362, 4.863514336477859 52.341651207671816, 4.86056660739339 52.341651207671816, 4.86056660739339 52.34345300947362))",1076
6826,Pieter,"POLYGON ((4.86056660739339 52.345254811275424, 4.863514336477859 52.345254811275424, 4.863514336477859 52.34345300947362, 4.86056660739339 52.34345300947362, 4.86056660739339 52.345254811275424))",1076
6827,Pieter,"POLYGON ((4.86056660739339 52.34705661307723, 4.863514336477859 52.34705661307723, 4.863514336477859 52.345254811275424, 4.86056660739339 52.345254811275424, 4.86056660739339 52.34705661307723))",1076
6828,Pieter,"POLYGON ((4.86056660739339 52.34885841487903, 4.863514336477859 52.34885841487903, 4.863514336477859 52.34705661307723, 4.86056660739339 52.34705661307723, 4.86056660739339 52.34885841487903))",1076
6829,Pieter,"POLYGON ((4.86056660739339 52.350660216680836, 4.863514336477859 52.350660216680836, 4.863514336477859 52.34885841487903, 4.86056660739339 52.34885841487903, 4.86056660739339 52.350660216680836))",1076
6830,Pieter,"POLYGON ((4.86056660739339 52.35246201848264, 4.863514336477859 52.35246201848264, 4.863514336477859 52.350660216680836, 4.86056660739339 52.350660216680836, 4.86056660739339 52.35246201848264))",1075
6831,Pieter,"POLYGON ((4.86056660739339 52.354263820284444, 4.863514336477859 52.354263820284444, 4.863514336477859 52.35246201848264, 4.86056660739339 52.35246201848264, 4.86056660739339 52.354263820284444))",1075
6832,Pieter,"POLYGON ((4.86056660739339 52.35606562208625, 4.863514336477859 52.35606562208625, 4.863514336477859 52.354263820284444, 4.86056660739339 52.354263820284444, 4.86056660739339 52.35606562208625))",1075
6833,Pieter,"POLYGON ((4.86056660739339 52.35786742388805, 4.863514336477859 52.35786742388805, 4.863514336477859 52.35606562208625, 4.86056660739339 52.35606562208625, 4.86056660739339 52.35786742388805))",1075
6834,Pieter,"POLYGON ((4.86056660739339 52.359669225689856, 4.863514336477859 52.359669225689856, 4.863514336477859 52.35786742388805, 4.86056660739339 52.35786742388805, 4.86056660739339 52.359669225689856))",1054
6835,Hendrik,"POLYGON ((4.86056660739339 52.36147102749166, 4.863514336477859 52.36147102749166, 4.863514336477859 52.359669225689856, 4.86056660739339 52.359669225689856, 4.86056660739339 52.36147102749166))",1054
6836,Hendrik,"POLYGON ((4.86056660739339 52.363272829293464, 4.863514336477859 52.363272829293464, 4.863514336477859 52.36147102749166, 4.86056660739339 52.36147102749166, 4.86056660739339 52.363272829293464))",1054
6837,Hendrik,"POLYGON ((4.86056660739339 52.36507463109527, 4.863514336477859 52.36507463109527, 4.863514336477859 52.363272829293464, 4.86056660739339 52.363272829293464, 4.86056660739339 52.36507463109527))",1053
6838,Hendrik,"POLYGON ((4.86056660739339 52.36687643289707, 4.863514336477859 52.36687643289707, 4.863514336477859 52.36507463109527, 4.86056660739339 52.36507463109527, 4.86056660739339 52.36687643289707))",1053
6839,Hendrik,"POLYGON ((4.86056660739339 52.368678234698876, 4.863514336477859 52.368678234698876, 4.863514336477859 52.36687643289707, 4.86056660739339 52.36687643289707, 4.86056660739339 52.368678234698876))",1057
6840,Hendrik,"POLYGON ((4.86056660739339 52.37048003650068, 4.863514336477859 52.37048003650068, 4.863514336477859 52.368678234698876, 4.86056660739339 52.368678234698876, 4.86056660739339 52.37048003650068))",1057
6841,Hendrik,"POLYGON ((4.86056660739339 52.372281838302484, 4.863514336477859 52.372281838302484, 4.863514336477859 52.37048003650068, 4.86056660739339 52.37048003650068, 4.86056660739339 52.372281838302484))",1057
6842,Hendrik,"POLYGON ((4.86056660739339 52.37408364010429, 4.863514336477859 52.37408364010429, 4.863514336477859 52.372281838302484, 4.86056660739339 52.372281838302484, 4.86056660739339 52.37408364010429))",1056
6843,Hendrik,"POLYGON ((4.86056660739339 52.37588544190609, 4.863514336477859 52.37588544190609, 4.863514336477859 52.37408364010429, 4.86056660739339 52.37408364010429, 4.86056660739339 52.37588544190609))",1056
6844,Hendrik,"POLYGON ((4.86056660739339 52.377687243707896, 4.863514336477859 52.377687243707896, 4.863514336477859 52.37588544190609, 4.86056660739339 52.37588544190609, 4.86056660739339 52.377687243707896))",1056
6845,Teunis,"POLYGON ((4.86056660739339 52.3794890455097, 4.863514336477859 52.3794890455097, 4.863514336477859 52.377687243707896, 4.86056660739339 52.377687243707896, 4.86056660739339 52.3794890455097))",1055
6846,Teunis,"POLYGON ((4.86056660739339 52.381290847311504, 4.863514336477859 52.381290847311504, 4.863514336477859 52.3794890455097, 4.86056660739339 52.3794890455097, 4.86056660739339 52.381290847311504))",1055
6847,Teunis,"POLYGON ((4.86056660739339 52.38309264911331, 4.863514336477859 52.38309264911331, 4.863514336477859 52.381290847311504, 4.86056660739339 52.381290847311504, 4.86056660739339 52.38309264911331))",1055
6848,Teunis,"POLYGON ((4.86056660739339 52.38489445091511, 4.863514336477859 52.38489445091511, 4.863514336477859 52.38309264911331, 4.86056660739339 52.38309264911331, 4.86056660739339 52.38489445091511))",1051
6849,Teunis,"POLYGON ((4.86056660739339 52.386696252716916, 4.863514336477859 52.386696252716916, 4.863514336477859 52.38489445091511, 4.86056660739339 52.38489445091511, 4.86056660739339 52.386696252716916))",1051
6850,Teunis,"POLYGON ((4.86056660739339 52.38849805451872, 4.863514336477859 52.38849805451872, 4.863514336477859 52.386696252716916, 4.86056660739339 52.386696252716916, 4.86056660739339 52.38849805451872))",1014
6851,Teunis,"POLYGON ((4.86056660739339 52.390299856320524, 4.863514336477859 52.390299856320524, 4.863514336477859 52.38849805451872, 4.86056660739339 52.38849805451872, 4.86056660739339 52.390299856320524))",1014
6852,Teunis,"POLYGON ((4.86056660739339 52.39210165812233, 4.863514336477859 52.39210165812233, 4.863514336477859 52.390299856320524, 4.86056660739339 52.390299856320524, 4.86056660739339 52.39210165812233))",1014
6853,Teunis,"POLYGON ((4.86056660739339 52.39390345992413, 4.863514336477859 52.39390345992413, 4.863514336477859 52.39210165812233, 4.86056660739339 52.39210165812233, 4.86056660739339 52.39390345992413))",1014
6854,GBA,"POLYGON ((4.86056660739339 52.39570526172594, 4.863514336477859 52.39570526172594, 4.863514336477859 52.39390345992413, 4.86056660739339 52.39390345992413, 4.86056660739339 52.39570526172594))",1014
6855,GBA,"POLYGON ((4.86056660739339 52.39750706352774, 4.863514336477859 52.39750706352774, 4.863514336477859 52.39570526172594, 4.86056660739339 52.39570526172594, 4.86056660739339 52.39750706352774))",1013
6856,GBA,"POLYGON ((4.86056660739339 52.399308865329544, 4.863514336477859 52.399308865329544, 4.863514336477859 52.39750706352774, 4.86056660739339 52.39750706352774, 4.86056660739339 52.399308865329544))",1013
6857,GBA,"POLYGON ((4.86056660739339 52.40111066713135, 4.863514336477859 52.40111066713135, 4.863514336477859 52.399308865329544, 4.86056660739339 52.399308865329544, 4.86056660739339 52.40111066713135))",1013
6858,GBA,"POLYGON ((4.86056660739339 52.40291246893315, 4.863514336477859 52.40291246893315, 4.863514336477859 52.40111066713135, 4.86056660739339 52.40111066713135, 4.86056660739339 52.40291246893315))",1013
6859,GBA,"POLYGON ((4.86056660739339 52.40471427073496, 4.863514336477859 52.40471427073496, 4.863514336477859 52.40291246893315, 4.86056660739339 52.40291246893315, 4.86056660739339 52.40471427073496))",1013
6860,GBA,"POLYGON ((4.86056660739339 52.40651607253676, 4.863514336477859 52.40651607253676, 4.863514336477859 52.40471427073496, 4.86056660739339 52.40471427073496, 4.86056660739339 52.40651607253676))",1013
6861,GBA,"POLYGON ((4.86056660739339 52.408317874338564, 4.863514336477859 52.408317874338564, 4.863514336477859 52.40651607253676, 4.86056660739339 52.40651607253676, 4.86056660739339 52.408317874338564))",1013
6862,GBA,"POLYGON ((4.86056660739339 52.41011967614037, 4.863514336477859 52.41011967614037, 4.863514336477859 52.408317874338564, 4.86056660739339 52.408317874338564, 4.86056660739339 52.41011967614037))",1013
6863,GBA,"POLYGON ((4.86056660739339 52.41192147794217, 4.863514336477859 52.41192147794217, 4.863514336477859 52.41011967614037, 4.86056660739339 52.41011967614037, 4.86056660739339 52.41192147794217))",1013
6864,GBA,"POLYGON ((4.86056660739339 52.41372327974398, 4.863514336477859 52.41372327974398, 4.863514336477859 52.41192147794217, 4.86056660739339 52.41192147794217, 4.86056660739339 52.41372327974398))",1013
6865,GBA,"POLYGON ((4.86056660739339 52.41552508154578, 4.863514336477859 52.41552508154578, 4.863514336477859 52.41372327974398, 4.86056660739339 52.41372327974398, 4.86056660739339 52.41552508154578))",1041
6899,Uithoorn,"POLYGON ((4.863514336477859 52.251561117581616, 4.866462065562328 52.251561117581616, 4.866462065562328 52.24975931577981, 4.863514336477859 52.24975931577981, 4.863514336477859 52.251561117581616))",
6900,Uithoorn,"POLYGON ((4.863514336477859 52.25336291938342, 4.866462065562328 52.25336291938342, 4.866462065562328 52.251561117581616, 4.863514336477859 52.251561117581616, 4.863514336477859 52.25336291938342))",1188
6901,Amstelveen,"POLYGON ((4.863514336477859 52.255164721185224, 4.866462065562328 52.255164721185224, 4.866462065562328 52.25336291938342, 4.863514336477859 52.25336291938342, 4.863514336477859 52.255164721185224))",1188
6902,Amstelveen,"POLYGON ((4.863514336477859 52.25696652298703, 4.866462065562328 52.25696652298703, 4.866462065562328 52.255164721185224, 4.863514336477859 52.255164721185224, 4.863514336477859 52.25696652298703))",1188
6903,Amstelveen,"POLYGON ((4.863514336477859 52.25876832478883, 4.866462065562328 52.25876832478883, 4.866462065562328 52.25696652298703, 4.863514336477859 52.25696652298703, 4.863514336477859 52.25876832478883))",1188
6904,Amstelveen,"POLYGON ((4.863514336477859 52.260570126590636, 4.866462065562328 52.260570126590636, 4.866462065562328 52.25876832478883, 4.863514336477859 52.25876832478883, 4.863514336477859 52.260570126590636))",1188
