,Incident_ID,grid_id,Date,Hour
1607,294117,46326,2018-01-24,17
1608,127524,46327,2012-09-24,17
1609,433238,46330,2023-07-05,9
1610,433968,46330,2023-07-05,9
1611,292104,46331,2018-01-03,17
1612,102086,46334,2010-11-19,18
1613,433455,46334,2023-07-05,10
1614,434185,46334,2023-07-05,10
1615,109634,46347,2011-06-18,20
1616,44051,46348,2006-12-07,15
1617,267504,46350,2017-02-23,20
1618,434654,46355,2023-07-07,13
1619,393076,46359,2022-02-18,15
1620,394166,46359,2022-02-20,11
1621,55659,46360,2007-07-03,15
1622,99178,46360,2010-08-23,23
1623,38213,46373,2006-08-14,11
1624,75393,46380,2008-11-22,12
1625,358645,46387,2020-10-21,20
1626,440062,46610,2023-09-20,16
1627,435404,46651,2023-07-16,12
1628,433450,46672,2023-07-05,10
1629,434180,46672,2023-07-05,10
1630,267402,46676,2017-02-23,16
1631,80300,46688,2009-03-23,22
1632,321852,46688,2019-06-06,15
1633,315608,46695,2019-03-16,18
1634,346653,46706,2020-05-04,21
1635,276166,46716,2017-06-15,21
1636,367395,46716,2021-02-20,16
1637,349314,46727,2020-06-13,8
1638,122634,47012,2012-06-18,10
1639,403969,47012,2022-06-24,12
1640,341109,47016,2020-02-10,13
1641,433520,47018,2023-07-05,11
1642,434250,47018,2023-07-05,11
1643,433692,47030,2023-07-05,16
1644,434422,47030,2023-07-05,16
1645,340895,47031,2020-02-09,16
1646,293441,47034,2018-01-18,10
1647,293545,47034,2018-01-18,11
1648,54367,47050,2007-06-08,21
1649,393339,47055,2022-02-18,16
1650,293563,47063,2018-01-18,11
1651,391392,47289,2022-01-31,9
1652,393749,47293,2022-02-18,22
1653,434638,47295,2023-07-07,10
1654,434659,47295,2023-07-07,14
1655,82215,47348,2009-05-17,8
1656,109987,47376,2011-06-28,20
1657,283145,47376,2017-09-13,10
1658,436834,47386,2023-08-06,3
1659,393978,47394,2022-02-19,14
1660,322185,47398,2019-06-09,11
1661,326839,47398,2019-08-10,15
1662,327009,47398,2019-08-11,16
1663,391919,47400,2022-02-06,18
1664,433221,47409,2023-07-05,9
1665,433951,47409,2023-07-05,9
1666,433111,47666,2023-07-05,8
1667,433841,47666,2023-07-05,8
1668,433400,47674,2023-07-05,10
1669,434130,47674,2023-07-05,10
1670,393848,47679,2022-02-19,9
1671,433375,47679,2023-07-05,10
1672,434105,47679,2023-07-05,10
1673,315558,47684,2019-03-16,14
1674,116712,47690,2012-01-03,13
1675,393850,47717,2022-02-19,9
1676,340907,47718,2020-02-09,16
1677,434747,47732,2023-07-08,14
1678,340861,47735,2020-02-09,16
1679,7381,47739,2018-12-07,17
1680,127534,47748,2012-09-24,18
1681,433234,47750,2023-07-05,9
1682,433964,47750,2023-07-05,9
1683,393561,48021,2022-02-18,18
1684,434582,48027,2023-07-06,17
1685,314986,48032,2019-03-09,15
1686,433307,48032,2023-07-05,9
1687,434037,48032,2023-07-05,9
1688,370324,48069,2021-04-05,11
1689,326147,48074,2019-07-31,19
1690,433575,48079,2023-07-05,12
1691,434305,48079,2023-07-05,12
1692,363279,48084,2020-12-27,10
1693,42124,48350,2006-11-01,9
1694,82573,48360,2009-05-26,9
1695,82526,48402,2009-05-26,0
1696,112625,48403,2011-09-12,20
1697,86740,48405,2009-09-22,16
1698,434555,48419,2023-07-06,12
1699,354013,48420,2020-08-17,19
1700,282991,48425,2017-09-11,13
1701,341226,48425,2020-02-11,15
1702,112585,48431,2011-09-12,17
1703,377744,48433,2021-07-23,19
1704,393884,48434,2022-02-19,11
1705,433533,48457,2023-07-05,11
1706,434263,48457,2023-07-05,11
1707,443436,48647,2023-11-02,16
1708,322086,48716,2019-06-08,16
1709,293856,48744,2018-01-20,15
1710,45672,48745,2007-01-01,13
1711,275541,48765,2017-06-08,21
1712,433253,48772,2023-07-05,9
1713,433983,48772,2023-07-05,9
1714,82477,48779,2009-05-24,18
1715,138424,49051,2013-04-18,13
1716,368782,49075,2021-03-11,15
1717,127515,49087,2012-09-24,16
1718,433649,49089,2023-07-05,14
1719,434379,49089,2023-07-05,14
1720,433340,49100,2023-07-05,9
1721,433711,49100,2023-07-05,17
1722,434070,49100,2023-07-05,9
1723,434441,49100,2023-07-05,17
1724,433719,49101,2023-07-05,17
1725,434449,49101,2023-07-05,17
1726,322041,49104,2019-06-08,13
1727,443423,49108,2023-11-02,15
1728,394274,49109,2022-02-20,19
1729,388109,49115,2021-12-20,11
1730,354626,49423,2020-08-26,11
1731,270924,49433,2017-04-11,22
1732,354449,49450,2020-08-24,11
1733,410520,49453,2022-09-18,9
1734,434847,49454,2023-07-09,15
1735,393698,49457,2022-02-18,20
1736,326866,49462,2019-08-10,16
1737,436284,49686,2023-07-28,14
1738,81865,49746,2009-05-08,15
1739,105110,49770,2011-02-05,6
1740,122216,49784,2012-06-08,17
1741,303853,49789,2018-05-29,19
1742,341576,49797,2020-02-16,16
1743,109632,49798,2011-06-18,20
1744,70621,50111,2008-07-07,21
1745,368785,50119,2021-03-11,16
1746,433655,50119,2023-07-05,14
1747,434385,50119,2023-07-05,14
1748,433724,50124,2023-07-05,18
1749,434454,50124,2023-07-05,18
1750,315394,50138,2019-03-14,13
1751,433241,50413,2023-07-05,9
1752,433971,50413,2023-07-05,9
1753,319545,50454,2019-05-08,20
1754,314927,50458,2019-03-08,16
1755,433121,50695,2023-07-05,8
1756,433851,50695,2023-07-05,8
1757,82565,50772,2009-05-26,7
1758,434752,50797,2023-07-08,15
1759,393081,50801,2022-02-18,15
1760,429559,50801,2023-05-21,20
1761,433638,50801,2023-07-05,13
1762,434368,50801,2023-07-05,13
1763,394137,50802,2022-02-20,9
1764,341275,50822,2020-02-12,9
1765,435396,51140,2023-07-16,9
1766,321676,51154,2019-06-06,1
1767,433119,51156,2023-07-05,8
1768,433849,51156,2023-07-05,8
1769,61352,51159,2007-11-09,0
1770,315024,51159,2019-03-09,16
1771,366339,51167,2021-02-07,4
1772,99073,51480,2010-08-21,11
1773,358638,51492,2020-10-21,19
1774,293259,51497,2018-01-18,9
1775,433525,51504,2023-07-05,11
1776,434255,51504,2023-07-05,11
1777,433141,51718,2023-07-05,8
1778,433871,51718,2023-07-05,8
1779,325943,51811,2019-07-28,17
1780,433151,51822,2023-07-05,9
1781,433881,51822,2023-07-05,9
1782,394130,51829,2022-02-20,9
1783,383013,51834,2021-10-11,22
1784,122846,51839,2012-06-22,19
1785,342216,51839,2020-02-24,19
1786,350970,51839,2020-07-06,17
1787,433737,51841,2023-07-05,18
1788,434467,51841,2023-07-05,18
1789,434628,51841,2023-07-07,10
1790,433715,52162,2023-07-05,17
1791,434445,52162,2023-07-05,17
1792,433498,52167,2023-07-05,10
1793,434228,52167,2023-07-05,10
1794,327008,52180,2019-08-11,16
1795,399761,52181,2022-05-02,10
1796,394167,52184,2022-02-20,11
1797,322068,52470,2019-06-08,16
1798,394360,52504,2022-02-21,8
1799,310852,52524,2018-08-30,13
1800,404489,52524,2022-06-30,22
1801,431962,52530,2023-06-20,18
1802,433736,52839,2023-07-05,18
1803,434466,52839,2023-07-05,18
1804,434734,52839,2023-07-08,12
1805,433171,52846,2023-07-05,9
1806,433901,52846,2023-07-05,9
1807,322116,52867,2019-06-08,17
1808,352781,53180,2020-08-02,15
1809,321879,53194,2019-06-06,20
1810,99204,53202,2010-08-24,17
1811,354608,53202,2020-08-26,8
1812,433651,53202,2023-07-05,14
1813,434381,53202,2023-07-05,14
1814,349274,53208,2020-06-13,0
1815,349276,53210,2020-06-13,0
1816,393101,53226,2022-02-18,15
1817,122958,53479,2012-06-25,17
1818,433740,53514,2023-07-05,18
1819,434470,53514,2023-07-05,18
1820,115512,53519,2011-12-07,20
1821,394248,53538,2022-02-20,17
1822,393659,53860,2022-02-18,19
1823,61208,53875,2007-11-05,16
1824,321934,53879,2019-06-07,11
1825,322118,53879,2019-06-08,17
1826,315594,53880,2019-03-16,17
1827,275264,53883,2017-06-06,17
1828,393683,53890,2022-02-18,19
1829,393125,54202,2022-02-18,16
1830,394466,54203,2022-02-21,16
1831,275362,54205,2017-06-07,8
1832,433611,54207,2023-07-05,12
1833,434341,54207,2023-07-05,12
1834,434567,54207,2023-07-06,15
1835,55051,54219,2007-06-20,18
1836,283171,54219,2017-09-13,11
1837,116686,54223,2012-01-03,9
1838,127552,54235,2012-09-24,22
1839,72851,54455,2008-09-11,10
1840,441530,54543,2023-10-09,19
1841,435171,54549,2023-07-13,9
1842,341095,54560,2020-02-10,11
1843,315236,54562,2019-03-12,16
1844,408032,54563,2022-08-15,16
1845,110602,54565,2011-07-15,9
1846,284833,54566,2017-10-05,10
1847,433393,54566,2023-07-05,10
1848,434123,54566,2023-07-05,10
1849,433166,54577,2023-07-05,9
1850,433896,54577,2023-07-05,9
1851,415149,54780,2022-11-15,10
1852,394367,54843,2022-02-21,9
1853,394383,54843,2022-02-21,9
1854,433272,54843,2023-07-05,9
1855,434002,54843,2023-07-05,9
1856,86123,54891,2009-09-04,22
1857,267398,54896,2017-02-23,15
1858,433198,54903,2023-07-05,9
1859,433928,54903,2023-07-05,9
1860,393283,54907,2022-02-18,16
1861,71906,54909,2008-08-13,18
1862,350874,55125,2020-07-05,8
1863,354949,55223,2020-08-30,16
1864,112623,55226,2011-09-12,20
1865,110589,55229,2011-07-14,22
1866,433534,55247,2023-07-05,11
1867,434264,55247,2023-07-05,11
1868,434580,55247,2023-07-06,16
1869,112626,55258,2011-09-12,20
1870,86104,55565,2009-09-04,16
1871,425564,55569,2023-03-28,13
1872,115727,55576,2011-12-13,10
1873,315554,55603,2019-03-16,14
1874,368642,55903,2021-03-11,10
1875,418690,55908,2022-12-30,13
1876,393510,55909,2022-02-18,17
1877,71916,55910,2008-08-13,19
1878,105232,55910,2011-02-08,16
1879,99206,55913,2010-08-24,18
1880,393318,55918,2022-02-18,16
1881,342501,55930,2020-02-29,12
1882,315542,55932,2019-03-16,13
1883,283264,55999,2017-09-14,12
1884,434629,56249,2023-07-07,10
1885,434761,56258,2023-07-08,16
1886,321493,56584,2019-06-04,23
1887,433148,56589,2023-07-05,8
1888,433191,56589,2023-07-05,9
1889,433878,56589,2023-07-05,8
1890,433921,56589,2023-07-05,9
1891,321475,56591,2019-06-04,22
1892,109254,56594,2011-06-07,18
1893,112615,56606,2011-09-12,19
1894,378095,56616,2021-07-29,11
1895,443481,56931,2023-11-02,20
1896,322149,56932,2019-06-08,22
1897,393562,56948,2022-02-18,18
1898,433313,57270,2023-07-05,9
1899,434043,57270,2023-07-05,9
1900,434524,57270,2023-07-06,9
1901,433165,57272,2023-07-05,9
1902,433895,57272,2023-07-05,9
1903,433565,57273,2023-07-05,12
1904,434295,57273,2023-07-05,12
1905,322148,57279,2019-06-08,22
1906,112565,57282,2011-09-12,16
1907,433677,57282,2023-07-05,15
1908,434407,57282,2023-07-05,15
1909,322112,57294,2019-06-08,17
1910,321488,57578,2019-06-04,22
1911,283155,57616,2017-09-13,10
1912,434661,57619,2023-07-07,14
1913,322013,57623,2019-06-08,9
1914,435405,57623,2023-07-16,13
1915,322081,57630,2019-06-08,16
1916,322087,57630,2019-06-08,16
1917,382385,57635,2021-10-02,22
1918,433325,57859,2023-07-05,9
1919,434055,57859,2023-07-05,9
1920,393705,57955,2022-02-18,20
1921,433757,57956,2023-07-05,19
1922,434487,57956,2023-07-05,19
1923,321993,57959,2019-06-08,2
1924,110124,57962,2011-07-02,14
1925,122788,57967,2012-06-21,20
1926,97920,57969,2010-07-15,10
1927,105067,57970,2011-02-04,9
1928,394416,57972,2022-02-21,12
1929,433132,57977,2023-07-05,8
1930,433862,57977,2023-07-05,8
1931,353375,58302,2020-08-10,15
1932,433213,58309,2023-07-05,9
1933,433943,58309,2023-07-05,9
1934,123147,58311,2012-06-29,15
1935,47158,58313,2007-01-19,12
1936,435519,58314,2023-07-17,18
1937,71909,58315,2008-08-13,18
1938,394253,58315,2022-02-20,17
1939,75307,58370,2008-11-21,10
1940,391513,58395,2022-01-31,18
1941,128055,58642,2012-10-05,10
1942,315003,58642,2019-03-09,15
1943,36705,58645,2006-07-18,19
1944,71903,58645,2008-08-13,17
1945,433521,58645,2023-07-05,11
1946,434251,58645,2023-07-05,11
1947,368623,58985,2021-03-11,9
1948,342073,58991,2020-02-23,12
1949,424326,58991,2023-03-13,10
1950,433699,59334,2023-07-05,16
1951,434429,59334,2023-07-05,16
1952,433378,59337,2023-07-05,9
1953,434108,59337,2023-07-05,9
1954,394338,59669,2022-02-20,23
1955,283175,59671,2017-09-13,12
1956,293540,59676,2018-01-18,11
1957,293758,59676,2018-01-19,14
1958,434588,60016,2023-07-06,17
1959,434583,60018,2023-07-06,17
1960,328072,60083,2019-08-27,21
1961,443430,61028,2023-11-02,16
1962,433320,61363,2023-07-05,9
1963,434050,61363,2023-07-05,9
